Date,UNI_price,AAVE_price,MKR_price,SNX_price,COMP_price
2021-05-28,27.039743055555544,338.4606249999993,3430.2847361111094,12.28792361111105,388.2764305555565
2021-05-29,24.932472222222305,310.7648611111117,3204.495305555554,11.598118055555554,372.9685069444449
2021-05-30,24.724555555555487,320.01434027777805,3231.9170833333333,11.680770833333344,385.2045138888888
2021-05-31,26.01979861111108,345.8629027777779,3413.3283611111106,12.351701388888785,415.019631944444
2021-06-01,27.19524305555556,375.15496527778015,3579.2892083333286,12.682631944444603,423.1479097222216
2021-06-02,27.73062500000018,383.9533472222214,3615.191868055546,12.877256944444357,436.98018055555656
2021-06-03,28.32305555555569,394.6772847222222,3637.020881944429,13.398777777777791,442.84322222222187
2021-06-04,26.55526388888882,369.8449583333343,3652.9695625000136,12.3330277777778,409.33734722222266
2021-06-05,26.367097222222235,372.5500694444439,3685.62878472222,12.22496527777782,399.4445486111123
2021-06-06,25.89883333333333,362.7219444444448,3587.120944444444,11.87559722222221,387.46115972222185
2021-06-07,26.249854166666648,372.4737847222206,3656.4233541666554,11.881944444444446,393.04148611111225
2021-06-08,23.180520833333272,324.36743055555536,3215.9162916666564,10.312263888888802,337.6083124999984
2021-06-09,23.768215277777795,327.3271388888897,3224.2920416666493,10.491458333333338,357.5461875000013
2021-06-10,24.204451388888973,322.6986944444446,3196.7977222222253,10.45621874999998,344.65999305555613
2021-06-11,22.712861111111103,302.38214583333354,3037.786472222229,9.112340277777756,319.4293541666658
2021-06-12,21.255215277777765,279.3856458333344,2925.9919722222253,8.395041666666657,294.97579861111103
2021-06-13,21.46404861111104,286.96522222222313,2981.402729166664,8.524840277777786,301.62581944444446
2021-06-14,23.285041666666597,316.1315347222218,3166.2416249999947,9.210847222222196,328.59999305555573
2021-06-15,23.915895833333348,317.25568750000105,3199.04009722223,9.9638263888889,334.8603611111122
2021-06-16,22.657520833333272,302.1876319444445,3053.0626180555573,9.375506944444483,315.5995833333343
2021-06-17,22.293770833333365,296.3263611111116,2974.2188819444427,9.14754861111109,310.2866458333331
2021-06-18,21.03955555555556,275.50816666666657,2780.9472291666684,8.529156249999971,292.2411874999996
2021-06-19,20.464756944444478,263.7930763888898,2665.054395833336,8.334527777777724,280.06209027777857
2021-06-20,19.88417361111106,261.23278472222177,2610.880180555551,8.228354166666648,277.35788194444496
2021-06-21,18.03386805555555,236.5480763888884,2362.771090277778,7.377083333333308,254.37649305555496
2021-06-22,16.099513888888907,203.98668750000036,2210.800194444447,6.465944444444437,228.9350416666677
2021-06-23,17.75167361111114,215.91161111111103,2374.5307013888905,6.763340277777792,252.41413888888852
2021-06-24,17.574041666666613,205.8923611111119,2220.704805555561,6.631319444444446,243.97338888888945
2021-06-25,16.850375000000025,198.14509722222348,2116.227583333341,6.256118055555581,237.9856111111109
2021-06-26,15.898180555555536,184.26890972222216,1976.5020486111089,5.808826388888924,220.95561111111112
2021-06-27,16.255701388888877,193.42581250000023,2032.9781527777784,6.04197916666665,234.6431597222211
2021-06-28,17.411708333333387,214.40303472222237,2166.037236111108,6.61822222222222,277.4092777777772
2021-06-29,18.60218055555556,242.21548611111064,2374.8240277777754,7.256409722222279,318.28708333333265
2021-06-30,18.141465277777776,232.8945555555568,2376.1150833333304,7.003687499999979,305.432388888889
2021-07-01,18.24412499999997,239.1938541666672,2616.9262916666635,6.944499999999967,337.7366111111111
2021-07-02,17.585506944444532,225.77148611111087,2491.429847222231,6.653083333333376,334.73089583333217
2021-07-03,18.62844444444445,250.8349305555552,2623.617743055563,7.112006944444445,374.2325347222233
2021-07-04,20.499625000000037,270.9360138888887,2764.044958333336,7.829451388888958,419.7181527777788
2021-07-05,20.100840277777756,279.9545555555555,2738.652548611104,9.45328472222224,446.9237708333334
2021-07-06,22.04397916666667,326.35159027777894,2905.877694444444,11.663409722222168,499.24192361111005
2021-07-07,22.77895833333329,321.47012500000017,2871.2479236111176,11.226180555555512,470.5944791666667
2021-07-08,20.823152777777832,296.55727777777844,2694.104041666673,10.01300694444441,427.1239722222218
2021-07-09,20.760750000000044,296.6607013888882,2679.792666666666,10.866590277777734,411.1995763888896
2021-07-10,20.520284722222208,298.2356597222234,2676.5746319444293,11.05661111111112,432.55852083333474
2021-07-11,20.41727777777777,297.8210138888895,2677.3054305555597,11.523256944444435,434.1666944444431
2021-07-12,20.409284722222235,306.28755555555495,2652.454965277788,12.837145833333343,426.56516666666647
2021-07-13,19.039680555555574,287.48619444444483,2579.8187013888946,11.589861111111055,403.6688749999992
2021-07-14,17.738513888888875,271.297944444444,2499.3882361111155,10.492847222222217,392.6034374999991
2021-07-15,17.45239583333328,274.65890972222246,2524.619868055551,9.932812499999986,413.7907986111125
2021-07-16,16.786215277777714,266.69973611111084,2498.7323194444343,9.481062500000007,391.05550694444594
2021-07-17,16.321055555555564,252.7206250000003,2422.8434444444324,8.960472222222217,376.9009444444458
2021-07-18,16.59411111111105,259.81612500000017,2486.797777777768,9.188458333333294,386.0979375000011
2021-07-19,16.037312500000045,243.70572222222225,2377.960722222218,8.467638888888956,357.4951250000002
2021-07-20,14.880652777777856,223.24431249999952,2189.1025000000027,7.652187499999993,331.5092222222217
2021-07-21,15.77325694444443,244.1419722222225,2349.9532638888923,7.973236111111168,371.6650138888895
2021-07-22,16.848562500000032,268.89262499999984,2433.0506111111176,8.586159722222213,389.1644583333341
2021-07-23,17.607618055555573,281.3977222222217,2479.916506944452,8.503875000000026,406.95143055555343
2021-07-24,18.49930555555558,291.1310347222211,2545.84104166666,8.58981250000002,411.33198611110913
2021-07-25,17.919881944444437,283.4665000000008,2517.265486111112,8.328861111111099,392.5637152777789
2021-07-26,19.500423611111117,320.08007638888944,2720.1098541666684,9.38141666666676,415.11397916666846
2021-07-27,18.46153472222216,297.8216805555552,2615.939444444449,9.144701388888818,389.0504791666655
2021-07-28,18.9800486111111,299.5210069444446,2676.4678958333343,9.198437499999992,390.403638888889
2021-07-29,19.180444444444525,303.9682777777788,2762.306527777796,9.372538194444427,391.0585902777764
2021-07-30,20.14956250000001,311.84947222222223,2847.032736111106,9.500774305555655,394.0507430555553
2021-07-31,21.264777777777823,319.5198055555564,2913.2360069444444,9.855083333333283,400.7447777777778
2021-08-01,22.370951388888937,329.78829166666577,3013.45489583332,10.03582638888891,407.3899444444442
2021-08-02,22.267923611111083,320.7977222222221,2944.057152777777,9.564520833333267,406.9904652777782
2021-08-03,21.373756944444555,309.8985624999985,2816.178576388882,9.11497916666664,395.3660763888893
2021-08-04,22.09029166666657,318.8512986111125,2858.4864097222244,9.360611111111089,423.5152152777743
2021-08-05,23.8294166666664,361.5550277777751,2968.3990138888857,10.014069444444411,465.856638888888
2021-08-06,25.461736111111207,367.8380972222215,3230.296034722214,10.287638888888871,466.54377083333407
2021-08-07,27.407243055555515,379.4870416666662,3341.676965277773,10.508138888888904,484.8683819444444
